"tile","band","increment","decrease","average_difference","avg_abs_diff","avg_differece_percent","avg_abs_diff_perc","correlation","std_dev","out_name","year"
"34UFD","B08",0.2,"False",1.32242574847472,1.7816605745349,37.3831864537782,53.0428361436477,0.903573812068133,1.93285698312515,"34UFD_B08_20_I","2020"
"35VML","B08",0.2,"False",3.26825415710355,3.30005306497062,81.7462339657575,83.3398935192081,0.559079064049725,1.73808555601069,"35VML_B08_20_I","2020"
"49NHC","B08",0.2,"False",-6.52301318465436,6.57881062168057,-18.7534792208719,19.1630437496478,0.89815954578698,2.88197955476987,"49NHC_B08_20_I","2020"
"32TMT","B02",0.2,"True",-0.162340566198656,1.28328322508018,4.20636555595615,10.9425745433473,0.991151101734704,1.67264284786987,"32TMT_B02_20_D","2020"
"32UQU","B02",0.2,"True",3.26105829881237,3.2957364564793,47.8268948985346,49.6878167377647,0.970786456756994,2.31113583970049,"32UQU_B02_20_D","2020"
"33NTG","B02",0.2,"True",4.6142603897046,4.6574017138619,39.3401253975719,41.8644144874291,0.98578091740269,2.91444359054563,"33NTG_B02_20_D","2020"
"34UFD","B02",0.2,"True",2.04132283139983,2.19136520310816,56.1629937566603,59.7833705541418,0.925207163905847,1.66108168476615,"34UFD_B02_20_D","2020"
"35VML","B02",0.2,"True",3.20808621607406,3.29186713975296,76.5260544296719,79.4104784307111,0.507817759544537,2.1770407264955,"35VML_B02_20_D","2020"
"49NHC","B02",0.2,"True",3.11161978647219,3.57633485909345,8.42029138680708,9.72918160169212,0.835052988542649,3.53900276087848,"49NHC_B02_20_D","2020"
"32TMT","B03",0.2,"True",1.08803666419371,1.22587862567436,9.30913311435075,10.7908901917026,0.993119569866441,1.2668744876007,"32TMT_B03_20_D","2020"
"32UQU","B03",0.2,"True",2.11056904340696,2.34171113232,45.4483953373473,47.2571420635657,0.95052097430538,2.20782694741249,"32UQU_B03_20_D","2020"
"33NTG","B03",0.2,"True",-4.72436907370734,6.56702599891014,8.92592286361895,53.4473443045254,0.968828041824542,6.39345670211022,"33NTG_B03_20_D","2020"
"34UFD","B03",0.2,"True",1.44525336501415,1.73592486827415,35.2924647789681,45.9107318231973,0.921605146628868,1.75778615620633,"34UFD_B03_20_D","2020"
"35VML","B03",0.2,"True",2.6181671383743,2.66618969312739,70.4629100348557,73.2509113468446,0.491382234703634,1.84574629170728,"35VML_B03_20_D","2020"
"49NHC","B03",0.2,"True",-2.62270817595917,2.95364426367819,-7.16364237654697,8.41122963011015,0.926916589201548,2.49356703957887,"49NHC_B03_20_D","2020"
"32TMT","B04",0.2,"True",-0.109407361333124,0.78775730542046,-2.55288992300185,8.18888400214347,0.994407961288657,1.15754634591356,"32TMT_B04_20_D","2020"
"32UQU","B04",0.2,"True",-0.501276962352102,1.64384262553204,7.07590259984569,34.1372947376531,0.932721833086366,2.45915379333802,"32UQU_B04_20_D","2020"
"33NTG","B04",0.2,"True",3.5123517705394,3.53812329826247,36.574448482095,39.4251580553405,0.985473980422916,2.48792458202415,"33NTG_B04_20_D","2020"
"34UFD","B04",0.2,"True",0.900680541322953,1.36751824590858,22.3361586805218,38.4872492520797,0.943089225073206,1.76029347952413,"34UFD_B04_20_D","2020"
"35VML","B04",0.2,"True",1.79080327442557,2.09815152688537,51.8969058774681,64.780221722474,0.61536143159416,1.93295298137014,"35VML_B04_20_D","2020"
"49NHC","B04",0.2,"True",1.67538453893561,2.97089600797978,3.79080433398048,7.99412912813808,0.875869369824996,3.54977941009586,"49NHC_B04_20_D","2020"
"32TMT","B08",0.2,"True",2.99656399025215,3.13177911482791,19.9956365931189,22.4484688645408,0.98163168678845,2.3706998273958,"32TMT_B08_20_D","2020"
"32UQU","B08",0.2,"True",1.88103166959367,2.11329578917305,37.9485114672998,42.6892134949276,0.961911795153817,2.15366837096525,"32UQU_B08_20_D","2020"
"33NTG","B08",0.2,"True",-6.17781623928587,9.56394640772313,8.58943925419885,75.041302297577,0.938988899452574,9.26451671125034,"33NTG_B08_20_D","2020"
"34UFD","B08",0.2,"True",1.19414865025003,1.87324873753799,30.0933189246862,53.9094009211623,0.9035918660491,2.10391800223685,"34UFD_B08_20_D","2020"
"35VML","B08",0.2,"True",3.74799235647684,3.78656032368513,85.8441768435823,86.8491518988237,0.265793769937179,2.35546849016425,"35VML_B08_20_D","2020"
"49NHC","B08",0.2,"True",-6.43883895889313,6.52623016708742,-18.1173540957436,18.6938996299078,0.902931223877591,2.76799648180263,"49NHC_B08_20_D","2020"
"32TMT","B02",0.25,"False",-0.143779420404361,1.45170441579314,5.49866630290471,12.2516978956783,0.991682849359232,1.77090416849555,"32TMT_B02_25_I","2020"
"32UQU","B02",0.25,"False",4.0221818488646,4.05199167406982,52.966738128276,55.0686026691138,0.965174490131632,2.61885585273483,"32UQU_B02_25_I","2020"
"33NTG","B02",0.25,"False",5.70413689863063,5.70961677998032,54.3916094426717,54.527161748302,0.980517565943023,2.93020931435472,"33NTG_B02_25_I","2020"
"34UFD","B02",0.25,"False",2.15183795723769,2.30741552543211,54.9451736645629,58.2952284388018,0.924100169507395,2.01275835685652,"34UFD_B02_25_I","2020"
"35VML","B02",0.25,"False",2.4622903197867,2.54890626973414,68.8442765807166,71.7580747226398,0.587542183374434,1.72454856742113,"35VML_B02_25_I","2020"
"49NHC","B02",0.25,"False",1.79725791389337,3.32193890969332,5.33416486949093,9.25861693081089,0.761748604435518,4.18187787159494,"49NHC_B02_25_I","2020"
"32TMT","B03",0.25,"False",1.28231960984397,1.37121987435081,11.9911065522628,12.8759790451357,0.99273024996204,1.26473919240357,"32TMT_B03_25_I","2020"
"32UQU","B03",0.25,"False",2.0914914684285,2.31087630987777,46.9763756695176,48.7163350698412,0.946977368433453,2.21428802689596,"32UQU_B03_25_I","2020"
"33NTG","B03",0.25,"False",-5.30596094638291,6.64179965303583,1.30972681008365,50.5770717325515,0.968418896600781,6.30849564379949,"33NTG_B03_25_I","2020"
"34UFD","B03",0.25,"False",1.29254759884866,1.89973837415593,41.0780318866866,55.1924677382702,0.871261568571792,2.13398406885529,"34UFD_B03_25_I","2020"
"35VML","B03",0.25,"False",2.96803883384223,3.00960513971536,77.1601171170321,78.0676056979461,0.370070206907711,1.98246162107055,"35VML_B03_25_I","2020"
"49NHC","B03",0.25,"False",-3.57205150984114,3.83638836582904,-10.0584703062798,11.1025215458159,0.878638465750179,3.30120304698136,"49NHC_B03_25_I","2020"
"32TMT","B04",0.25,"False",-0.0390056688166703,0.946378758986091,-0.85991111146473,10.6218063424191,0.991563040140756,1.38614357381472,"32TMT_B04_25_I","2020"
"32UQU","B04",0.25,"False",-0.0477896776154493,1.74073287929612,12.3247525415701,39.9751881073809,0.94420268414286,2.36450630380068,"32UQU_B04_25_I","2020"
"33NTG","B04",0.25,"False",4.23387073270352,4.26037410857761,35.8958981503217,39.3910548148141,0.980391115987942,3.0896139706015,"33NTG_B04_25_I","2020"
"34UFD","B04",0.25,"False",-0.164391114850852,1.16585396569831,16.5288579287261,40.0583994828457,0.912709682007964,1.76134108661433,"34UFD_B04_25_I","2020"
"35VML","B04",0.25,"False",0.0260813281124038,0.664254114828365,14.4995643044877,33.9392671791943,0.867148709474795,0.930538844668842,"35VML_B04_25_I","2020"
"49NHC","B04",0.25,"False",-0.0157339484780129,2.53590637256595,-0.56210549323163,7.26691003400938,0.879431471521101,3.46818481301912,"49NHC_B04_25_I","2020"
"32TMT","B08",0.25,"False",3.23882743663869,3.44096172272548,20.9670910536945,24.4221409501838,0.975033868986519,2.71536745247558,"32TMT_B08_25_I","2020"
"32UQU","B08",0.25,"False",0.885461911303712,2.03307900488287,22.9879408943086,49.3001015527869,0.942663734581337,2.46402127903632,"32UQU_B08_25_I","2020"
"33NTG","B08",0.25,"False",-6.70124019874166,11.3790747970648,6.90122536803757,85.9369038587955,0.850457636012921,11.1895763878995,"33NTG_B08_25_I","2020"
"34UFD","B08",0.25,"False",1.98821432803649,2.51780606182748,56.1133880704261,65.4419928567705,0.831985289417156,2.4116684075893,"34UFD_B08_25_I","2020"
"35VML","B08",0.25,"False",3.46432190491455,3.57091245332104,81.9609595890525,85.2261221672368,0.439158379251916,2.17811034725461,"35VML_B08_25_I","2020"
"49NHC","B08",0.25,"False",-8.40533563745142,8.47108697807871,-24.0432490237392,24.5592560697511,0.869713951483695,3.17895230061103,"49NHC_B08_25_I","2020"
"32TMT","B02",0.25,"True",-0.336476819144809,1.54394981751679,3.70476458358827,12.528098591656,0.98928877018034,1.93869388255493,"32TMT_B02_25_D","2020"
"32UQU","B02",0.25,"True",2.90631474734422,3.00027028701964,46.7117562463931,48.8451122537258,0.95372100386344,2.20971087603212,"32UQU_B02_25_D","2020"
"33NTG","B02",0.25,"True",4.24491313603765,4.26983378979315,47.2478652419588,47.526772325753,0.983777275543263,2.60798005072324,"33NTG_B02_25_D","2020"
"34UFD","B02",0.25,"True",2.76556606387183,2.80853211848912,57.8811710330425,62.8537576933152,0.941016314562817,1.86775610722546,"34UFD_B02_25_D","2020"
"35VML","B02",0.25,"True",4.34500897686504,4.35360768613861,92.1413804587028,92.5378588163311,0.457931266979787,2.15062874809641,"35VML_B02_25_D","2020"
"49NHC","B02",0.25,"True",4.51790361189748,4.77628673645484,11.4438914810848,12.3439537451738,0.86222437906483,3.32601858762781,"49NHC_B02_25_D","2020"
"32TMT","B03",0.25,"True",1.60998288736306,1.66799056448223,14.1680109586615,14.7461990426575,0.991917636787834,1.35162269430896,"32TMT_B03_25_D","2020"
"32UQU","B03",0.25,"True",2.49071969582939,2.6618265610107,49.2856309741643,50.7093603453326,0.94171383145558,2.44676565560016,"32UQU_B03_25_D","2020"
"33NTG","B03",0.25,"True",-4.98333987273475,7.36245542419921,10.7131158628159,60.8677796991964,0.95111499073901,7.18582216496435,"33NTG_B03_25_D","2020"
"34UFD","B03",0.25,"True",2.25809440601508,2.5987197274613,59.1301589462916,64.5940773644348,0.839336768603331,2.36367003547338,"34UFD_B03_25_D","2020"
"35VML","B03",0.25,"True",3.78995651324317,3.8639283000327,81.9468153841866,85.571640411008,0.218582201645446,2.6445394956021,"35VML_B03_25_D","2020"
"49NHC","B03",0.25,"True",-3.52801589997513,4.01513076648822,-10.3097138994382,11.9111901667165,0.852659114358668,3.87783096411579,"49NHC_B03_25_D","2020"
"32TMT","B04",0.25,"True",-0.311401487790905,0.899624183654648,-3.28701976243762,10.0099096644798,0.99141001550908,1.37164916880062,"32TMT_B04_25_D","2020"
"32UQU","B04",0.25,"True",0.486046641305967,1.70959674889482,18.2673297827265,38.884477157318,0.953989718818506,2.31849610064692,"32UQU_B04_25_D","2020"
"33NTG","B04",0.25,"True",2.63898993803251,2.79037057009371,31.2377306177917,34.8865087119504,0.982417707717015,2.67219019759348,"33NTG_B04_25_D","2020"
"34UFD","B04",0.25,"True",1.16662413334035,2.03318652134883,20.4394903303637,47.1287181079543,0.913310897686144,2.96504184644818,"34UFD_B04_25_D","2020"
"35VML","B04",0.25,"True",1.41688762430737,1.95851031096051,40.1663873279596,65.9351497924978,0.596342208951295,2.02360860618757,"35VML_B04_25_D","2020"
"49NHC","B04",0.25,"True",0.0340802168391202,2.32357966293673,-0.297594909139208,6.69966274706708,0.874609335736593,3.46299412400206,"49NHC_B04_25_D","2020"
"32TMT","B08",0.25,"True",2.60672844480974,2.81240336233701,18.5686530942362,21.3335872796118,0.977748665171719,2.42203935304042,"32TMT_B08_25_D","2020"
"32UQU","B08",0.25,"True",0.244078997131956,1.91368113048677,17.9823759760829,48.3893932697633,0.92952258806223,2.53880227301159,"32UQU_B08_25_D","2020"
"33NTG","B08",0.25,"True",-6.18320497459004,10.6002259293422,9.4225922955977,81.7379575558582,0.903785867531545,10.296542704184,"33NTG_B08_25_D","2020"
"34UFD","B08",0.25,"True",2.05754610284169,2.49373894322443,54.2218514742421,64.2133205721565,0.850085795677692,2.38114621826576,"34UFD_B08_25_D","2020"
"35VML","B08",0.25,"True",4.27848544479424,4.36203481660879,90.4019650271388,92.7042494640345,0.267330864395518,2.42719979369423,"35VML_B08_25_D","2020"
"49NHC","B08",0.25,"True",-8.15496266262169,8.20659938865277,-23.6564858883694,24.07241315226,0.895334573163912,2.86400833405446,"49NHC_B08_25_D","2020"
