"mode","run","tile","out_name","year","original","mean_height","mean_change","mean_abs_change","relative_mean_change","relative_mean_abs_change","mae","rmse","correlation","SD","sd_change","relative_sd_change","wasserstein","q05_shift","q25_shift","q50_shift","q75_shift","q95_shift","shuffle_percentage","patch_size","shuffle_type","time_min","location"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_100.0_ 1x 1_local",2020,FALSE,15.964540929851,-5.6892015422619,9.3486303709865,-26.2735254637337,43.1732777048877,9.3486303709865,10.1529346091689,-0.0244996494315043,0.991892483983234,-7.33436381055778,-88.087173287789,8.77737799140847,11,-3,-9,-10,-12,100,1,"local",101.70137402614,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_2.5_ 2x 2_local",2020,FALSE,21.4150971869455,-0.23844612719051,0.426110213327656,-1.10118756884859,1.96785443909072,0.426110213327656,0.755798852857037,0.99635345025094,8.19757204236086,-0.128761753569314,-1.54643996655829,0.255792826349125,0,0,0,0,-1,2.5,2,"local",51.3010268847148,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_5.0_ 2x 2_local",2020,FALSE,21.1868070587002,-0.466736212803983,0.742429665579052,-2.1554726954004,3.4286751884902,0.742429665579052,1.07585962345732,0.99352141220533,8.0620385672086,-0.264295302214165,-3.17420975856795,0.503505388444533,0,0,0,0,-1,5,2,"local",52.6936741431554,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_10.0_ 2x 2_local",2020,FALSE,20.7546241624937,-0.898919276583744,1.31340360057424,-4.1513726338272,6.06553659113356,1.31340360057424,1.66105331009751,0.987285042945316,7.77409086094844,-0.552242860536455,-6.63248530516466,0.9806716714599,0,0,-1,-1,-2,10,2,"local",48.7177798986435,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_15.0_ 2x 2_local",2020,FALSE,20.3476760463172,-1.30586675952672,1.83723128963539,-6.03073026541546,8.48466833399453,1.83723128963539,2.20240352364899,0.980649995368115,7.46646118471834,-0.859872924511748,-10.3271489377125,1.44470525074012,0,-1,-2,-2,-2,15,2,"local",51.638294561704,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_20.0_ 2x 2_local",2020,FALSE,19.9609098602584,-1.69263455572548,2.33070892412333,-7.81689372976757,10.763637025645,2.33070892412333,2.71825626862956,0.973726735364489,7.14381740519639,-1.18251560486014,-14.2021175880415,1.9043770900509,0,-1,-2,-2,-3,20,2,"local",51.9079287171364,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_25.0_ 2x 2_local",2020,FALSE,19.5900789950622,-2.06346600299719,2.80675060417819,-9.52946043330142,12.962083596149,2.80675060417819,3.21808039026812,0.966524364077934,6.80895334637597,-1.51737936699224,-18.223861803601,2.37309286541071,0,-1,-3,-3,-4,25,2,"local",51.3760938088099,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_30.0_ 2x 2_local",2020,FALSE,19.231512722473,-2.42203078186133,3.2685129631978,-11.1853784179782,15.0945870016312,3.2685129631978,3.70659588750678,0.95905630756746,6.46497387491194,-1.86135987358084,-22.3550956496043,2.8465484908679,1,-1,-3,-3,-4,30,2,"local",51.5386778354645,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_50.0_ 2x 2_local",2020,FALSE,17.9033204006863,-3.75022377655947,5.04131670595686,-17.3192145630383,23.2817162155582,5.04131670595686,5.5915800460095,0.925135670555656,5.01788352804536,-3.30844983560562,-39.7347750937864,4.71355738373238,4,-2,-5,-6,-7,50,2,"local",62.0735238313675,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_65.0_ 2x 2_local",2020,FALSE,17.0149599266773,-4.63858706453782,6.32434626519852,-21.4218347987962,29.2069759645582,6.32434626519852,6.95305965835082,0.890264475983102,3.88447333563613,-4.44185839571058,-53.3471225868651,6.06884915939613,5,-2,-7,-7,-9,65,2,"local",59.1238124171893,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_80.0_ 2x 2_local",2020,FALSE,16.2580924441026,-5.39545379974635,7.60444012373701,-24.917183259435,35.1186823539224,7.60444012373701,8.3005947702259,0.820791633074292,2.69085045641214,-5.63548185034418,-67.6826439628326,7.38993753098391,7,-3,-8,-9,-11,80,2,"local",58.4101622104645,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_100.0_ 2x 2_local",2020,FALSE,15.6583061434604,-5.99524201452467,9.52405616317761,-27.6871114645192,43.9838131547299,9.52405616317761,10.3423901889043,-0.0138342956332285,1.19155725488277,-7.13477396096713,-85.6892883072615,8.84405288905454,11,-3,-9,-11,-13,100,2,"local",63.6076328674952,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_2.5_ 4x 4_local",2020,FALSE,21.4380658057387,-0.215477000105139,0.354519697719616,-0.995111987157066,1.63723646009529,0.354519697719616,0.940506772794603,0.99394598316692,8.24071575985101,-0.0856183493790841,-1.02828385524636,0.218955534648697,0,0,0,0,0,2.5,4,"local",46.7847257296244,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_5.0_ 4x 4_local",2020,FALSE,21.2243703674935,-0.429172696759583,0.626073627962107,-1.98199756726226,2.89132187792244,0.626073627962107,1.33408253406071,0.988466824368287,8.15501635683001,-0.171317587992085,-2.0575392378854,0.435394060168556,0,0,0,0,-1,5,4,"local",46.9683408260345,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_10.0_ 4x 4_local",2020,FALSE,20.8046671641572,-0.848875641686639,1.13576708199122,-3.92026214508207,5.24517900915827,1.13576708199122,1.97220276992727,0.977069370943195,7.97420578818831,-0.352128321041779,-4.2290918959333,0.860605359687098,0,-1,-1,-1,-1,10,4,"local",46.5615481654803,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_15.0_ 4x 4_local",2020,FALSE,20.3925089255261,-1.26103576296577,1.627540206455,-5.82369206107842,7.51627611030345,1.627540206455,2.55356288845242,0.96421859537319,7.7876984577714,-0.538634518230475,-6.46904849689443,1.27808937850144,0,-1,-1,-1,-2,15,4,"local",50.1868573228518,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_20.0_ 4x 4_local",2020,FALSE,19.9888766001256,-1.66466633065974,2.10668825337242,-7.68773191519181,9.72906955737618,2.10668825337242,3.10049303411635,0.950137854557115,7.59392898330223,-0.732405051481905,-8.79624872629667,1.68675517100084,0,-2,-2,-2,-3,20,4,"local",46.259114420414,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_25.0_ 4x 4_local",2020,FALSE,19.596019158636,-2.05752364720784,2.5772800623093,-9.50201851796996,11.9023481996384,2.5772800623093,3.62577460068825,0.934671125307964,7.39444063371667,-0.931893475513421,-11.1921220466085,2.08464401371604,0,-2,-2,-2,-3,25,4,"local",49.5880792697271,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_30.0_ 4x 4_local",2020,FALSE,19.2128051574952,-2.44073831830605,3.04145729540841,-11.2717732367161,14.0460026729915,3.04145729540841,4.139010156922,0.917486820137421,7.18620718172012,-1.14012671736937,-13.6930218171295,2.47271330809404,0,-2,-3,-3,-4,30,4,"local",46.6981633901596,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_50.0_ 4x 4_local",2020,FALSE,17.7960813016478,-3.85746344357471,4.85012799906237,-17.814466356257,22.3987714534937,4.85012799906237,6.08386941160969,0.828220106761483,6.29525377712853,-2.03107924037723,-24.3934423005538,3.96757608614336,0,-3,-5,-5,-6,50,4,"local",51.1272803028425,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_65.0_ 4x 4_local",2020,FALSE,16.8903408985783,-4.76320494815672,6.19385341148827,-21.9973439078798,28.6043378545422,6.19385341148827,7.48306543924533,0.722863554843854,5.56458301093068,-2.76174954087049,-33.1688594430817,5.00815836734342,1,-3,-6,-6,-7,65,4,"local",53.4425835847855,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_80.0_ 4x 4_local",2020,FALSE,16.172830256118,-5.4807175244241,7.59827616482847,-25.3109447928394,35.090213584567,7.59827616482847,8.90005186911227,0.540358354857081,4.7953290915501,-3.53100221957893,-42.4076593596434,5.96636458461237,1,-3,-7,-8,-9,80,4,"local",51.2610218127569,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_100.0_ 4x 4_local",2020,FALSE,15.6745577914042,-5.97898669802732,9.73981520008807,-27.6120461522846,44.9802350134491,9.73981520008807,11.0627092193241,-0.00866657879257005,4.08868445280475,-4.23764894420934,-50.8945383538089,6.81490372868962,2,-3,-8,-9,-10,100,4,"local",51.2987723429998,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_2.5_ 8x 8_local",2020,FALSE,21.4962808258097,-0.157262320753031,0.301129988726272,-0.72626599577074,1.39067304915442,0.301129988726272,1.02152881793159,0.992625411397428,8.25931739495431,-0.0670165478938092,-0.804874610528597,0.16155244582404,0,0,0,0,0,2.5,8,"local",45.8700506369273,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_5.0_ 8x 8_local",2020,FALSE,21.3364615027426,-0.317082373797664,0.538072252236444,-1.46434401502839,2.48491542679717,0.538072252236444,1.45131901885118,0.98542886704604,8.19337641684174,-0.132956786714798,-1.59682279659438,0.324720495136125,0,0,0,0,-1,5,8,"local",44.7163867592812,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_10.0_ 8x 8_local",2020,FALSE,21.0243497076996,-0.629193098144231,0.96836693634218,-2.90572819323785,4.47209468226528,0.96836693634218,2.09246031159265,0.970858032022507,8.0575381706881,-0.268795938541986,-3.22826270259819,0.643241680015119,0,-1,-1,0,-1,10,8,"local",43.0815450469653,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_15.0_ 8x 8_local",2020,FALSE,20.7140592577305,-0.939483548113419,1.38202992366424,-4.33870594081201,6.38246561339262,1.38202992366424,2.62704983649034,0.955619226645983,7.9159752374679,-0.410358871762194,-4.92844589682383,0.960313931147324,0,-1,-1,-1,-1,15,8,"local",46.6252974947294,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_20.0_ 8x 8_local",2020,FALSE,20.3981591973677,-1.25538369931213,1.79995644051477,-5.79759028488877,8.31252626465463,1.79995644051477,3.14905236118533,0.937930482919231,7.77283792559575,-0.553496161019653,-6.64753726263998,1.28250751070295,0,-1,-1,-1,-2,20,8,"local",48.5531315088272,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_25.0_ 8x 8_local",2020,FALSE,20.092358275947,-1.5611854067696,2.2083933870031,-7.2098379352831,10.19876201033,2.2083933870031,3.62685730963025,0.919474907251654,7.62307325434694,-0.703260821928343,-8.44622393824175,1.5982567933702,0,-2,-2,-1,-2,25,8,"local",46.5070666511854,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_30.0_ 8x 8_local",2020,FALSE,19.785807308947,-1.86773549689688,2.62413299141821,-8.62554231260863,12.1187235499865,2.62413299141821,4.09832648904207,0.898915913023673,7.46589025377479,-0.860443855455298,-10.3340058682183,1.91552866219288,0,-2,-2,-2,-3,30,8,"local",45.6720708529154,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_50.0_ 8x 8_local",2020,FALSE,18.639553789147,-3.0139890166969,4.30574356210331,-13.919149599314,19.8847070925561,4.30574356210331,5.90759782213111,0.792534830262029,6.78153830067331,-1.54479580855677,-18.553132606633,3.13650803148855,0,-3,-4,-3,-4,50,8,"local",48.1714851339658,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_65.0_ 8x 8_local",2020,FALSE,17.895318149835,-3.75822543419057,5.62878319445535,-17.3561681468299,25.9947438746601,5.62878319445535,7.26015226186553,0.670205636188894,6.21130169051987,-2.11503173542002,-25.4017179858645,3.98193363296837,1,-3,-5,-5,-6,65,8,"local",45.2949124296506,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_80.0_ 8x 8_local",2020,FALSE,17.3048946268461,-4.34865338518399,7.05446021055984,-20.0828676333689,32.5787728026861,7.05446021055984,8.69069500033012,0.473928927962458,5.63760146031609,-2.68873053746626,-32.2918968182193,4.70506626773843,1,-3,-6,-6,-7,80,8,"local",48.8110630830129,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_100.0_ 8x 8_local",2020,FALSE,16.8940772519513,-4.75946724271697,9.23893401273227,-21.9800838790568,42.6670747369197,9.23893401273227,10.92078895872,-0.00764935904763792,5.16003612020802,-3.16629765785365,-38.0275129757138,5.23782464741444,2,-3,-6,-7,-8,100,8,"local",48.0706779996554,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_2.5_16x16_local",2020,FALSE,21.5167865292873,-0.136756276556582,0.30074750541844,-0.631565364535518,1.38890669353781,0.30074750541844,1.25780677751937,0.988670451114776,8.26898908694421,-0.0573450222858796,-0.68871872703631,0.142843145004703,0,0,0,0,0,2.5,16,"local",43.7040136297544,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_5.0_16x16_local",2020,FALSE,21.3782248976169,-0.275317908226949,0.560443896798024,-1.27146818742588,2.58823187421677,0.560443896798024,1.79649866288586,0.977051368779049,8.21374346099333,-0.112590648236756,-1.35222352069615,0.285643982194658,0,0,0,0,-1,5,16,"local",45.7774172266324,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_10.0_16x16_local",2020,FALSE,21.1016875403835,-0.55185526546035,1.0293185311801,-2.54856801221191,4.75358023585088,1.0293185311801,2.57587688704066,0.95344221366276,8.09796744227639,-0.228366666953699,-2.74270361911786,0.571699557525226,0,-1,0,0,-1,10,16,"local",43.8885873436928,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_15.0_16x16_local",2020,FALSE,20.8297326422669,-0.82381334975193,1.46329343997758,-3.80451936165825,6.75775432124111,1.46329343997758,3.19275910071188,0.929335200952798,7.98927199345341,-0.337059945707503,-4.0481204469188,0.848349806881603,0,-1,-1,0,-1,15,16,"local",51.3667905171712,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_20.0_16x16_local",2020,FALSE,20.5635376109865,-1.09000519485737,1.88840827863153,-5.03384228913895,8.72101297955677,1.88840827863153,3.73192295149976,0.904356296031045,7.86431752719412,-0.462016582035973,-5.54885950977884,1.1255801838516,0,-1,-1,-1,-2,20,16,"local",45.286287510395,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_25.0_16x16_local",2020,FALSE,20.3103448619857,-1.34319821079379,2.30146144853792,-6.20313362242465,10.6285675318931,2.30146144853792,4.22104737753916,0.87843048033463,7.73997218071009,-0.586361748594579,-7.04225597451562,1.3861019337833,0,-2,-2,-1,-2,25,16,"local",46.1749360203743,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_30.0_16x16_local",2020,FALSE,20.0511070387116,-1.6024357671323,2.71713297759697,-7.4003398958799,12.5482144051904,2.71713297759697,4.70159687554997,0.850003895124218,7.6244050103971,-0.701929098832984,-8.4302297941043,1.64944975924387,0,-2,-2,-1,-2,30,16,"local",47.0429837942123,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_50.0_16x16_local",2020,FALSE,19.3785312247618,-2.275807334211,4.24074506622402,-10.509706071202,19.5838125217951,4.24074506622402,6.33102415481362,0.718350350768261,7.14426855931334,-1.181613299332,-14.1920497959631,2.39910374243198,0,-2,-3,-2,-3,50,16,"local",46.2486715873082,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_65.0_16x16_local",2020,FALSE,18.5086043352768,-3.14494292582809,5.64636803541811,-14.5239155871573,26.0759494383647,5.64636803541811,7.69437706382421,0.581462918351237,6.69203244150587,-1.63429901611081,-19.6280801987027,3.26762670761701,0,-3,-4,-4,-4,65,16,"local",47.9661052664121,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_80.0_16x16_local",2020,FALSE,18.0139673035032,-3.63957871637751,7.00079344651276,-16.808234148051,32.3309329570554,7.00079344651276,9.02857488182272,0.390437945843626,6.33462740016101,-1.99170507277312,-23.9205566105777,3.78917389989506,0,-3,-5,-4,-5,80,16,"local",44.9709145307541,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_100.0_16x16_local",2020,FALSE,17.6740264176295,-3.97951777794465,9.03826657426702,-18.3781358931442,41.7403566484713,9.03826657426702,11.0828364998754,-0.00828396738295333,6.06858286666143,-2.25775150297032,-27.1157919288578,4.14891966988182,0,-3,-5,-5,-6,100,16,"local",49.0919276714325,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_2.5_32x32_local",2020,FALSE,21.5395694750976,-0.113973330746319,0.301097214209454,-0.526349575994371,1.39052171235551,0.301097214209454,1.32891211660359,0.987286183169872,8.25763413135426,-0.0686999778758306,-0.825092735585446,0.131389041697915,0,0,0,0,0,2.5,32,"local",42.8096325556437,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_5.0_32x32_local",2020,FALSE,21.4200620315099,-0.233480774333962,0.574794814985462,-1.07825669188393,2.65450702519837,0.574794814985462,1.91051696070723,0.973777377337805,8.19354037607565,-0.13279373315444,-1.59486433540101,0.263131066310335,0,0,0,0,-1,5,32,"local",44.3292409936587,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_10.0_32x32_local",2020,FALSE,21.1854474128571,-0.468095392986775,1.07002548709046,-2.16174968310703,4.94157236386131,1.07002548709046,2.73104345679494,0.946629522849973,8.07388940388729,-0.252444705342796,-3.03188296351153,0.518638088763827,0,-1,0,0,-1,10,32,"local",41.8372210701307,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_15.0_32x32_local",2020,FALSE,20.951696939478,-0.701846383184346,1.53743100477235,-3.24125420364713,7.10013590784144,1.53743100477235,3.37157971258942,0.918888409851705,7.94164981353768,-0.384683966874413,-4.6200882287399,0.778346298649628,0,-1,-1,0,-1,15,32,"local",45.1792768398921,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_20.0_32x32_local",2020,FALSE,20.7327076335516,-0.920835172292264,1.96880596731519,-4.25258434866256,9.09230413225428,1.96880596731519,3.92020079939074,0.890450329812247,7.81713298303439,-0.509201126195704,-6.11555000695003,1.01941302860872,0,-1,-1,-1,-1,20,32,"local",43.9165960629781,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_25.0_32x32_local",2020,FALSE,20.5148105288011,-1.13873350940446,2.40391998051692,-5.25887821132316,11.1017391715436,2.40391998051692,4.43095070108894,0.859941531932747,7.68615630257933,-0.640177081965494,-7.68858334634761,1.26099306033268,0,-1,-1,-1,-2,25,32,"local",42.6313296953837,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_30.0_32x32_local",2020,FALSE,20.3069556187528,-1.3465871870911,2.80475424390568,-6.21878460797501,12.9528653535103,2.80475424390568,4.88821767642008,0.829440841312542,7.57639228445275,-0.74994182477734,-9.00686682685478,1.4792406032039,0,-1,-2,-1,-2,30,32,"local",39.5320980985959,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_50.0_32x32_local",2020,FALSE,19.4990647003937,-2.1544803310999,4.45092159517989,-9.94978110035265,20.5551635480765,4.45092159517989,6.62739543887355,0.680862636393067,7.11523274623866,-1.21110065701552,-14.5454259199155,2.33479378312696,0,-2,-3,-2,-3,50,32,"local",36.2726117809614,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_65.0_32x32_local",2020,FALSE,18.9792600731543,-2.67428273268955,5.67324617417602,-12.3503241786735,26.2000829381367,5.67324617417602,7.84934472142249,0.539804393251153,6.80412415704923,-1.52220995218086,-18.2818744985674,2.87569929075287,0,-2,-4,-3,-4,65,32,"local",34.3320127884547,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_80.0_32x32_local",2020,FALSE,18.5489512212075,-3.10459552012468,6.94085943924617,-14.3375843099119,32.0541457811043,6.94085943924617,9.10384366666012,0.356776075634811,6.539716019914,-1.78661589616673,-21.457418634924,3.31289395220196,0,-2,-4,-4,-4,80,32,"local",35.3204940478007,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_100.0_32x32_local",2020,FALSE,18.2528948289696,-3.40066177093201,8.84239384673579,-15.7048647193019,40.8357574236834,8.84239384673579,11.0450412497176,-0.00576765017473502,6.36314138340819,-1.96318492732709,-23.5780445548467,3.60065133294713,0,-2,-5,-4,-5,100,32,"local",35.8936547120412,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_2.5_64x64_local",2020,FALSE,21.5490746904907,-0.104468115353203,0.300182190478496,-0.482452762071846,1.38629596630018,0.300182190478496,1.39450530667755,0.985971411394265,8.25676937106972,-0.0695647381603735,-0.835478582144068,0.12542462035324,0,0,0,0,0,2.5,64,"local",32.9524205525716,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_5.0_64x64_local",2020,FALSE,21.4471704781628,-0.206372327681066,0.57922361271955,-0.953064953534395,2.67496001884379,0.57922361271955,1.93956855410404,0.972846920477302,8.17456326837244,-0.151770840857651,-1.82278105666462,0.258290189437615,0,0,0,0,0,5,64,"local",31.4514181852341,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_10.0_64x64_local",2020,FALSE,21.2585888597108,-0.394954505583332,1.07837343039132,-1.82397171179086,4.98012455605632,1.07837343039132,2.73455805334121,0.945887819962329,8.02362610598888,-0.30270759273899,-3.63554481110022,0.500747681087058,0,0,0,0,-1,10,64,"local",31.6129467646281,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_15.0_64x64_local",2020,FALSE,21.0365700070659,-0.616972798777986,1.56855072039798,-2.84929262758553,7.24385258552082,1.56855072039798,3.4425665197178,0.914212779115126,7.90519303890468,-0.421141070325408,-5.05794104344859,0.74468769410524,0,-1,-1,0,-1,15,64,"local",31.5607436140378,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_20.0_64x64_local",2020,FALSE,20.8587500571373,-0.794792748706577,2.00281821886368,-3.67049750626525,9.24937889758695,2.00281821886368,3.98838112574696,0.884326326363537,7.76854933307763,-0.557784776152462,-6.69904388696262,0.962582984003172,1,-1,-1,-1,-1,20,64,"local",31.5343875010808,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_25.0_64x64_local",2020,FALSE,20.656513723348,-0.997029082495864,2.43515040338608,-4.60446168756637,11.2459675777808,2.43515040338608,4.4943777316072,0.852817971444663,7.64816625123238,-0.678167857997709,-8.14485521600594,1.19118970538477,1,-1,-1,-1,-2,25,64,"local",31.6885836998622,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_30.0_64x64_local",2020,FALSE,20.4522382701836,-1.20130485932634,2.88088051994856,-5.54784430493121,13.3044301466878,2.88088051994856,5.00875836955217,0.816354884026977,7.51780411377995,-0.808529854978476,-9.71051435136032,1.42302924234055,1,-1,-2,-1,-2,30,64,"local",31.7022542357445,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_50.0_64x64_local",2020,FALSE,19.7654186257317,-1.88813306499254,4.4432820254161,-8.71973841502112,20.5198763181168,4.4432820254161,6.66170388626944,0.667630456395721,7.10389213253723,-1.22243970332261,-14.681611631881,2.17101390626276,1,-2,-3,-2,-3,50,64,"local",32.1306971112887,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_65.0_64x64_local",2020,FALSE,19.2803584149145,-2.37318516877541,5.65187555406977,-10.9598004576164,26.101388589011,5.65187555406977,7.89200200902637,0.521925240628443,6.83754411015077,-1.48878972197673,-17.8804952094543,2.66041106674601,1,-2,-3,-3,-3,65,64,"local",32.3879757205645,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_80.0_64x64_local",2020,FALSE,18.9004156116251,-2.7531276513527,6.86871768684053,-12.7144440885103,31.7209872002073,6.86871768684053,9.11608826475124,0.342053320129464,6.63049749694162,-1.69583637058641,-20.3671435420098,3.036887453356,0,-2,-4,-3,-4,80,64,"local",32.509055519104,"USA East"
"shuffle","2026-06-22_shuffle_g1","10TES","10TES_shuffle_100.0_64x64_local",2020,FALSE,18.6115765013522,-3.04196671899381,8.67683259882548,-14.0483554494469,40.0711907078219,8.67683259882548,10.9783582861564,0.00218792792144974,6.49458097866387,-1.83175296850174,-21.9995135929576,3.29915479095599,0,-2,-4,-4,-4,100,64,"local",33.015257648627,"USA East"
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_original",2020,TRUE,15.9918825074558,0,0,0,0,0,0,1,9.76509679218125,0,0,0,0,0,0,0,0,0,1,"local",38.6947629769643,"Switzerland"
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_2.5_ 1x 1_local",2020,FALSE,16.2648597045899,0.272975908965806,1.29431960052436,1.70696531099421,8.09360308682663,1.29431960052436,1.63621424056259,0.993510940298185,8.53162789030512,-1.23346904446584,-12.6314060444579,1.18287318234565,1,2,1,-1,-1,2.5,1,"local",55.3380785544713,"Switzerland"
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_5.0_ 1x 1_local",2020,FALSE,16.4397462568914,0.447860008787371,2.3222602436011,2.80054523799822,14.5214905082033,2.3222602436011,2.80067736744656,0.984083593712126,7.45748979351861,-2.30760715028422,-23.6311750263645,2.18780717071897,3,3,1,-2,-3,5,1,"local",57.1141882419586,"Switzerland"
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_10.0_ 1x 1_local",2020,FALSE,16.5354879261795,0.543596692926938,3.80847875115805,3.39920203932238,23.8150616184716,3.80847875115805,4.48647432461013,0.959085661049151,5.87419835967121,-3.89089818892105,-39.8449536014261,3.64917935927725,5,5,2,-3,-5,10,1,"local",58.6012844244639,"Switzerland"
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_15.0_ 1x 1_local",2020,FALSE,16.4919675380195,0.500070253343454,4.77932438988424,3.1270226693029,29.8859122517248,4.77932438988424,5.57942454751032,0.931042976016715,4.82765886977209,-4.93743738267978,-50.5620964200948,4.60788426517894,6,6,2,-4,-7,15,1,"local",59.2145071466764,"Switzerland"
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_20.0_ 1x 1_local",2020,FALSE,16.4190905147579,0.427192350572826,5.44598492424173,2.67130484565961,34.0546498503747,5.44598492424173,6.32098674668296,0.90407262471045,4.10023328970827,-5.66486317870017,-58.0113386183829,5.27053337959508,7,6,2,-5,-8,20,1,"local",62.8530772487322,"Switzerland"
"shuffle","2026-06-22_shuffle_g2","32TMT","32TMT_shuffle_25.0_ 1x 1_local",2020,FALSE,16.3558048025729,0.36389809881967,5.92616940448647,2.27551414325263,37.0573035115046,5.92616940448647,6.85013118977565,0.879353345533997,3.56991621049569,-6.19517978259959,-63.4420776506456,5.74596137594686,8,7,2,-6,-9,25,1,"local",62.1620208541552,"Switzerland"
