"mode","run","tile","out_name","year","original","mean_height","mean_change","mean_abs_change","relative_mean_change","relative_mean_abs_change","mae","rmse","correlation","SD","sd_change","relative_sd_change","shift_distance","time_min"
"geographical","2026-06-16_geographical_1","49NHC","49NHC_geographical_3000_N","2020",FALSE,32.556731568544,-7.54697001364731,7.55501968635263,-18.8186369733976,18.8387091173338,7.55501968635263,7.83938412013496,0.948071821869828,5.60886584081892,-0.856244409124766,-13.2440805496275,3000,5.30003427267075
"geographical","2026-06-16_geographical_1","49UCP","49UCP_geographical_3000_N","2020",FALSE,1.67542219444588,-0.780652086146527,1.46961055849192,-31.7845470845545,59.835753751611,1.46961055849192,2.98174997223356,0.706237163859151,1.73455918224317,-2.09302078503244,-54.6826141563858,3000,6.74260796308517
"geographical","2026-06-16_geographical_1","55HEV","55HEV_geographical_3000_N","2020",FALSE,12.5357733829884,7.08211232848168,7.10745550930891,129.859781488056,130.324481816403,7.10745550930891,9.4286086297841,0.930972008322976,11.242281704222,5.45532996633076,94.2694913215,3000,8.57393545309703
"geographical","2026-06-16_geographical_1","17SNB","17SNB_geographical_5000_N","2020",FALSE,3.26546242968853,-11.4781000949233,11.4803732484164,-77.8516052396603,77.8670231787731,11.4803732484164,12.4888217633611,0.290665827308041,0.638348563147676,-4.43092828827442,-87.4075024533608,5000,3.59563536246618
"geographical","2026-06-16_geographical_1","20MMD","20MMD_geographical_5000_N","2020",FALSE,24.0438638740035,-7.10189774240129,7.12983346998728,-22.8021322126239,22.8918257251155,7.12983346998728,7.64010917361219,0.866454385000806,3.38751194808865,-1.80017469015869,-34.7009142164932,5000,3.69735321203868
"geographical","2026-06-16_geographical_1","33NTG","33NTG_geographical_5000_N","2020",FALSE,13.8877399308389,-8.39225249384601,8.57656622995255,-37.6672143054586,38.4944755207825,8.57656622995255,10.8421264837352,0.981090414849151,9.28153114144057,-6.44979066527682,-40.99967405487,5000,6.94420775969823
"geographical","2026-06-16_geographical_1","49NHC","49NHC_geographical_5000_N","2020",FALSE,22.2286999409416,-17.8750016412497,17.876129508943,-44.571949560854,44.5747619388858,17.876129508943,18.3128140581874,0.829646917013924,3.68574419323954,-2.77936605670414,-42.9902344933461,5000,5.93531000216802
"geographical","2026-06-16_geographical_1","55HEV","55HEV_geographical_5000_N","2020",FALSE,18.6776509829516,13.2239899284449,13.2324958355245,242.47913092283,242.6350978411,13.2324958355245,16.2303170967879,0.849252889381406,13.8147890907057,8.02783735281451,138.723074192077,5000,10.0286901950836
"geographical","2026-06-16_geographical_1","10TES","10TES_geographical_100_S","2020",FALSE,22.0890034324325,0.435460626588629,0.436488292105226,2.01103639479774,2.01578234111153,0.436488292105226,0.661236171555039,0.998358844100856,8.45493123926908,0.128597130038992,1.54446276538959,100,22.9901329080264
"geographical","2026-06-16_geographical_1","17SNB","17SNB_geographical_100_S","2020",FALSE,14.8825005030835,0.138937978471668,0.204124958937998,0.942363680689356,1.38450227750075,0.204124958937998,0.451907379912151,0.996649117783674,5.16624650704714,0.0969696556250508,1.91288932262296,100,4.15753801266352
"geographical","2026-06-16_geographical_1","20MMD","20MMD_geographical_100_S","2020",FALSE,30.9160303243407,-0.22973129206401,0.239413992108131,-0.73760049567389,0.76868883495862,0.239413992108131,0.489439823239471,0.99652395456736,5.16747731284231,-0.020209325405026,-0.389563341317272,100,4.18494456211726
"geographical","2026-06-16_geographical_1","32TMT","32TMT_geographical_100_S","2020",FALSE,16.0407208900634,0.0488383826076841,0.214782367491788,0.305394831314666,1.3430711949744,0.214782367491788,0.463453727664901,0.999013417077184,9.59944481700047,-0.165651975180774,-1.69636797981776,100,19.5577158172925
"geographical","2026-06-16_geographical_1","32UQU","32UQU_geographical_100_S","2020",FALSE,9.76150618200783,0.32907654417669,0.334406263371617,3.48877814955381,3.54528235260188,0.334406263371617,0.587959711494283,0.999156592173272,8.88135445484522,0.330612787725503,3.86648083401715,100,19.1916088620822
"geographical","2026-06-16_geographical_1","33NTG","33NTG_geographical_100_S","2020",FALSE,22.0279726299142,-0.252019794770774,0.25428251109983,-1.13114847602709,1.14130429783315,0.25428251109983,0.504273363872589,0.999639203405896,15.6150387580966,-0.116283048620815,-0.739181678752267,100,8.06306521495183
"geographical","2026-06-16_geographical_1","34UFD","34UFD_geographical_100_S","2020",FALSE,4.1305282285441,0.324288291620543,0.328102922933376,8.51991196021794,8.6201324238789,0.328102922933376,0.596918854600357,0.993659784662254,3.61486806559258,0.316135483827755,9.5835438609159,100,11.7257428487142
"geographical","2026-06-16_geographical_1","35VML","35VML_geographical_100_S","2020",FALSE,2.7774484036805,0.097780167330388,0.123470366784459,3.64896542056904,4.60767363323431,0.123470366784459,0.351414080173698,0.986128761873181,1.96106756757534,0.116529033981623,6.3175169214052,100,7.88090668916702
"geographical","2026-06-16_geographical_1","49NHC","49NHC_geographical_100_S","2020",FALSE,39.8398485058909,-0.263853076300407,0.265282730032396,-0.657926989007855,0.661491881213776,0.265282730032396,0.515064755200516,0.997661965689571,6.42870942596057,-0.0364008239831142,-0.563034852861655,100,6.03183441559474
"geographical","2026-06-16_geographical_1","49UCP","49UCP_geographical_100_S","2020",FALSE,2.4977982584136,0.0417239778211953,0.054992335207544,1.69880765215014,2.23903387784672,0.054992335207544,0.234540808583039,0.998480780238127,3.91550966427916,0.0879296970035468,2.29726609908384,100,7.81007894674937
"geographical","2026-06-16_geographical_1","55HEV","55HEV_geographical_100_S","2020",FALSE,5.31900923700924,-0.13465181749753,0.160625389946156,-2.46901698055212,2.94527636280989,0.160625389946156,0.407570003295589,0.998286843516932,5.59445263128504,-0.19249910660618,-3.32643359276272,100,9.94133230845133
"geographical","2026-06-16_geographical_1","10TES","10TES_geographical_200_S","2020",FALSE,22.4978214843329,0.844278678489061,0.846286091360477,3.89903253273274,3.90830313057169,0.846286091360477,0.984901644000116,0.998656949997624,8.58185033037969,0.2555162211496,3.06877213666396,200,23.0096146146456
"geographical","2026-06-16_geographical_1","17SNB","17SNB_geographical_200_S","2020",FALSE,15.0027866183973,0.25922409378547,0.394370268805952,1.75821883857948,2.67486415272848,0.394370268805952,0.642639889660242,0.994192298518103,5.2593082311985,0.190031379776402,3.74868813335953,200,4.07764614423116
"geographical","2026-06-16_geographical_1","20MMD","20MMD_geographical_200_S","2020",FALSE,30.6996408187635,-0.446120797641207,0.466551515091913,-1.43236438760332,1.49796149099843,0.466551515091913,0.691078274202549,0.994811073331063,5.16024490342039,-0.0274417348269447,-0.528978266046846,200,4.25236715475718
"geographical","2026-06-16_geographical_1","32TMT","32TMT_geographical_200_S","2020",FALSE,16.1055013365857,0.113618829129937,0.43031936474249,0.710478138374049,2.69086122000875,0.43031936474249,0.664433725748809,0.998246188642516,9.44075824890509,-0.324338543276157,-3.32140633296999,200,19.3876212040583
"geographical","2026-06-16_geographical_1","32UQU","32UQU_geographical_200_S","2020",FALSE,10.0605205638897,0.628090926058606,0.638942199460384,6.65884560155624,6.77388778918367,0.638942199460384,0.995023818671626,0.998720849837107,9.17905607075441,0.62831440363469,7.34806906926864,200,19.282834704717
"geographical","2026-06-16_geographical_1","33NTG","33NTG_geographical_200_S","2020",FALSE,21.7525107042781,-0.527481720406801,0.531801917561878,-2.36751301505104,2.38690349361462,0.531801917561878,0.753655280209687,0.999533716919265,15.48103225505,-0.250289551667422,-1.59102683641337,200,8.05104109048843
"geographical","2026-06-16_geographical_1","34UFD","34UFD_geographical_200_S","2020",FALSE,4.47997351666606,0.673733579742502,0.680913608641473,17.7007648205976,17.8894031885922,0.680913608641473,1.08045970286581,0.989575071245594,3.96275477839331,0.664022196628486,20.1296158500134,200,11.679802497228
"geographical","2026-06-16_geographical_1","35VML","35VML_geographical_200_S","2020",FALSE,2.91023964378924,0.230571407439121,0.273507088957276,8.60447589411945,10.2067519123117,0.273507088957276,0.532110406519546,0.97849035723053,2.0967312357807,0.252192702186987,13.6724008522413,200,7.69862994750341
"geographical","2026-06-16_geographical_1","49NHC","49NHC_geographical_200_S","2020",FALSE,39.5417453472842,-0.5619562349071,0.56435518567754,-1.40125777106981,1.4072396397647,0.56435518567754,0.753437459626778,0.997020503936384,6.3895235800274,-0.0755866699162846,-1.16914742354074,200,5.90762030680974
"geographical","2026-06-16_geographical_1","49UCP","49UCP_geographical_200_S","2020",FALSE,2.52825010859491,0.0721758280025111,0.100294698434533,2.93866633321458,4.08353685501493,0.100294698434533,0.321583744255801,0.997567424071241,3.98263812631463,0.155058159039017,4.05107562388525,200,7.74775672753652
"geographical","2026-06-16_geographical_1","55HEV","55HEV_geographical_200_S","2020",FALSE,5.1946213937046,-0.259039660802166,0.315786290887953,-4.74983058560456,5.79035418101379,0.315786290887953,0.623511145708323,0.997204607819979,5.4037632531817,-0.383188484709517,-6.62159461604826,200,9.76705491542816
"geographical","2026-06-16_geographical_1","10TES","10TES_geographical_300_S","2020",FALSE,22.8812992185921,1.22775641274819,1.23068513328032,5.67000247376073,5.68352783798584,1.23068513328032,1.40458344403128,0.997788314102072,8.70684888775914,0.380514778529051,4.57001573005861,300,22.8900170365969
"geographical","2026-06-16_geographical_1","17SNB","17SNB_geographical_300_S","2020",FALSE,15.1133676830517,0.369805158439867,0.574778951688661,2.50824831395086,3.89850791305811,0.574778951688661,0.83702195288323,0.991076021747072,5.35152509195601,0.282248240533911,5.56782059466197,300,4.01175115505854
"geographical","2026-06-16_geographical_1","20MMD","20MMD_geographical_300_S","2020",FALSE,30.5044302714016,-0.641331345003174,0.674051016286961,-2.05912879223149,2.16418215932126,0.674051016286961,0.885074737820628,0.99306872260181,5.16828133736535,-0.019405300881985,-0.374064631022916,300,4.14344120025635
"geographical","2026-06-16_geographical_1","32TMT","32TMT_geographical_300_S","2020",FALSE,16.1887769489348,0.196894441478996,0.641047712792288,1.23121490785841,4.00858193207346,0.641047712792288,0.867808097070742,0.997278327910668,9.29583640178803,-0.46926039039322,-4.80548631908031,300,19.0993356466293
"geographical","2026-06-16_geographical_1","32UQU","32UQU_geographical_300_S","2020",FALSE,10.3294167710444,0.89698713321329,0.9137809840015,9.50960852775087,9.68765227080572,0.9137809840015,1.37388703728048,0.998282812716238,9.44824831026803,0.897506643148304,10.496243227643,300,19.1526187618574
"geographical","2026-06-16_geographical_1","33NTG","33NTG_geographical_300_S","2020",FALSE,21.4570935127513,-0.822898911933592,0.829136648902248,-3.69344340989034,3.72144044350578,0.829136648902248,1.07388837817636,0.999343530337489,15.3320714151803,-0.399250391537128,-2.53793289872594,300,7.97313193082809
"geographical","2026-06-16_geographical_1","34UFD","34UFD_geographical_300_S","2020",FALSE,4.84911974034156,1.042879803418,1.05302153975983,27.3992134153509,27.6656636788627,1.05302153975983,1.62276669553114,0.983682332041782,4.33739982032195,1.03866723855713,31.486857840457,300,11.7517724951108
"geographical","2026-06-16_geographical_1","35VML","35VML_geographical_300_S","2020",FALSE,3.08292925258355,0.403261016233439,0.456787999492217,15.0489157860343,17.0464385589162,0.456787999492217,0.744611420788547,0.973177469488572,2.25523366535711,0.41069513176339,22.2654677190848,300,7.9003342072169
"geographical","2026-06-16_geographical_1","49NHC","49NHC_geographical_300_S","2020",FALSE,39.2082424469599,-0.895459135231398,0.898507085566493,-2.23285906263835,2.24045923472932,0.898507085566493,1.01599808814119,0.997361959786861,6.34721769016788,-0.117892559775807,-1.82351971146717,300,6.0628715634346
"geographical","2026-06-16_geographical_1","49UCP","49UCP_geographical_300_S","2020",FALSE,2.54738518879981,0.0913109082074017,0.136336266193268,3.71775841345391,5.55098301670191,0.136336266193268,0.389134712894575,0.996677221400259,4.02908136261663,0.201501395341023,5.26445945124033,300,7.81906225283941
"geographical","2026-06-16_geographical_1","55HEV","55HEV_geographical_300_S","2020",FALSE,5.08030401893883,-0.373357035567937,0.465510628288226,-6.84598899411625,8.53574550445412,0.465510628288226,0.857841992001179,0.995519894087287,5.21595426229455,-0.570997475596676,-9.8669818145874,300,9.7170365691185
"geographical","2026-06-16_geographical_1","10TES","10TES_geographical_500_S","2020",FALSE,23.5764029126841,1.92286010684028,1.92757232089067,8.88011778987657,8.90187965163122,1.92757232089067,2.14383248756366,0.996591118116466,8.9512281570968,0.624894047866713,7.50503210259112,500,22.6645456870397
"geographical","2026-06-16_geographical_1","17SNB","17SNB_geographical_500_S","2020",FALSE,15.3389029082363,0.595340383624466,0.92243489988945,4.03796831756672,6.25652652369199,0.92243489988945,1.24425036315987,0.982625923340424,5.53666914500204,0.467392293579948,9.22009799975375,500,4.02816480398178
"geographical","2026-06-16_geographical_1","20MMD","20MMD_geographical_500_S","2020",FALSE,30.1878639630133,-0.95789765339148,1.01678850786728,-3.07553132008481,3.26461275980399,1.01678850786728,1.27489785316043,0.986960023710447,5.22254145373001,0.0348548154826744,0.671875884439508,500,4.14652298688889
"geographical","2026-06-16_geographical_1","32TMT","32TMT_geographical_500_S","2020",FALSE,16.3933887076517,0.401506200195975,1.02521717183126,2.5106875316823,6.41085983062519,1.02521717183126,1.28480668445791,0.99436711842097,9.06334859471628,-0.701748197464971,-7.18629023756169,500,19.2112868070602
"geographical","2026-06-16_geographical_1","32UQU","32UQU_geographical_500_S","2020",FALSE,10.7773516882485,1.34492205041731,1.37544689703062,14.258490145775,14.5821060940019,1.37544689703062,2.03268472545031,0.997235039911179,9.91246187906769,1.36172021194797,15.9251707624873,500,19.1353982766469
"geographical","2026-06-16_geographical_1","33NTG","33NTG_geographical_500_S","2020",FALSE,20.8251440444071,-1.45484838027783,1.46451014879124,-6.52984234710035,6.57320757061232,1.46451014879124,1.82434892014622,0.998549062730551,15.005612400573,-0.725709406144439,-4.61314958183969,500,8.00356516043345
"geographical","2026-06-16_geographical_1","34UFD","34UFD_geographical_500_S","2020",FALSE,5.60356040525341,1.79732046832985,1.81225237719444,47.2203670318943,47.6126678093555,1.81225237719444,2.7543516886099,0.968918990241114,5.11718872958936,1.81845614782454,55.1259037448759,500,11.6012652953466
"geographical","2026-06-16_geographical_1","35VML","35VML_geographical_500_S","2020",FALSE,3.56290288736816,0.883234651018044,0.944076405938546,32.960597100672,35.2310929066518,0.944076405938546,1.36577809944337,0.95496676257182,2.64787644253031,0.803337908936596,43.5522432470658,500,7.90737541516622
"geographical","2026-06-16_geographical_1","49NHC","49NHC_geographical_500_S","2020",FALSE,38.4300554957396,-1.67364608645168,1.67741523804061,-4.17329578174123,4.18269429469695,1.67741523804061,1.79717134370902,0.99525906928572,6.25183006444136,-0.213280185502321,-3.29894119754847,500,6.00428341229757
"geographical","2026-06-16_geographical_1","49UCP","49UCP_geographical_500_S","2020",FALSE,2.56393095530286,0.10785667471046,0.188393511150357,4.39142559989861,7.67051357684981,0.188393511150357,0.484234880733534,0.994919004604707,4.08080708095652,0.253227113680905,6.61585429555759,500,7.87523656686147
"geographical","2026-06-16_geographical_1","55HEV","55HEV_geographical_500_S","2020",FALSE,4.8817859574708,-0.571875097035968,0.747119721708261,-10.4860769915905,13.6994161214119,0.747119721708261,1.31382620256776,0.990581154987503,4.85425555419242,-0.932696183698804,-16.1172276172927,500,9.84675450722377
"geographical","2026-06-16_geographical_1","10TES","10TES_geographical_1000_S","2020",FALSE,24.8339389538137,3.18039614796982,3.19625736646882,14.6876480051638,14.7608979977457,3.19625736646882,3.54847497801265,0.992584382077185,9.46972401315607,1.14338990392599,13.7322126271451,1000,23.1157653133074
"geographical","2026-06-16_geographical_1","17SNB","17SNB_geographical_1000_S","2020",FALSE,16.3010532383596,1.55749071374777,1.9984531515182,10.5638695610224,13.5547507475356,1.9984531515182,2.52190155065156,0.952483943257495,6.07344910309938,1.00417225167729,19.8089842221891,1000,4.09869819084803
"geographical","2026-06-16_geographical_1","20MMD","20MMD_geographical_1000_S","2020",FALSE,29.55953098333,-1.58623063307475,1.65535843198726,-5.09292613425534,5.31487543112565,1.65535843198726,2.04528145086349,0.970814697712289,5.38138636137561,0.193699723128277,3.73383622866085,1000,4.17884294986725
"geographical","2026-06-16_geographical_1","32TMT","32TMT_geographical_1000_S","2020",FALSE,16.5895097810255,0.597627273569717,1.56838421204942,3.73706643536863,9.80737703217997,1.56838421204942,1.90209344960267,0.987012368477473,8.74386664570166,-1.02123014647959,-10.4579623552454,1000,19.1177911003431
"geographical","2026-06-16_geographical_1","32UQU","32UQU_geographical_1000_S","2020",FALSE,11.3785130824627,1.94608344463155,2.02483301461178,20.631836328005,21.4667174032306,2.02483301461178,3.00548243261981,0.994126525780252,10.5955909296773,2.04484926255762,23.914291206115,1000,19.0114620645841
"geographical","2026-06-16_geographical_1","33NTG","33NTG_geographical_1000_S","2020",FALSE,19.0908587942314,-3.18913363045353,3.20638544644701,-14.3138901022253,14.3913219777154,3.20638544644701,3.92014458357346,0.994977949522349,14.0038210836898,-1.72750072302757,-10.9812814476271,1000,7.90844253698985
"geographical","2026-06-16_geographical_1","34UFD","34UFD_geographical_1000_S","2020",FALSE,6.99413230350636,3.1878923665828,3.21012164151378,83.754372278471,84.3383941819601,3.21012164151378,4.78058930792196,0.947189977488318,6.5263502630309,3.22761768126608,97.8441750358346,1000,11.6422721028328
"geographical","2026-06-16_geographical_1","35VML","35VML_geographical_1000_S","2020",FALSE,5.58164558774464,2.90197735139453,2.94486225091288,108.296143232537,109.896524165394,2.94486225091288,3.85977043118718,0.869540991077279,3.98014555634433,2.13560702275061,115.780016728076,1000,7.71914683977763
"geographical","2026-06-16_geographical_1","49NHC","49NHC_geographical_1000_S","2020",FALSE,35.876765015019,-4.22693656717229,4.23117508293464,-10.540016009518,10.5505848986607,4.23117508293464,4.38515157036674,0.98570264168061,5.95325565802079,-0.511854591922893,-7.91718272596127,1000,6.02634551127752
"geographical","2026-06-16_geographical_1","49UCP","49UCP_geographical_1000_S","2020",FALSE,2.63656297296118,0.180488692368778,0.302291737744135,7.34866586873928,12.3079232632664,0.302291737744135,0.682275638877602,0.991340847987568,4.21905719760583,0.391477230330222,10.2278001681795,1000,7.79886986414591
"geographical","2026-06-16_geographical_1","55HEV","55HEV_geographical_1000_S","2020",FALSE,4.56426033067643,-0.889400723830337,1.3286530586385,-16.3083241686859,24.3625895588163,1.3286530586385,2.25503507954254,0.969832446016436,4.09445519924812,-1.6924965386431,-29.246771276165,1000,9.76830689112345
"geographical","2026-06-16_geographical_1","10TES","10TES_geographical_1500_S","2020",FALSE,25.7337163279098,4.08017352206598,4.12281862267225,18.842983610815,19.0399264436283,4.12281862267225,4.57932617021779,0.988120614520529,9.86603505403264,1.53970094480255,18.4919428478823,1500,22.7905680418015
"geographical","2026-06-16_geographical_1","17SNB","17SNB_geographical_1500_S","2020",FALSE,17.9491882073035,3.20562568269171,3.57332560313327,21.7425447705768,24.2365140526126,3.57332560313327,4.34497093371928,0.913085933167466,6.70952585412791,1.64024900270581,32.3566664591553,1500,4.11276033322016
"geographical","2026-06-16_geographical_1","20MMD","20MMD_geographical_1500_S","2020",FALSE,28.6189814161193,-2.5267802002854,2.56332647646682,-8.1127577851701,8.23009726985356,2.56332647646682,3.00930810079896,0.95400986138012,5.45195301330458,0.264266375057243,5.09410828921089,1500,4.14290359020233
"geographical","2026-06-16_geographical_1","32TMT","32TMT_geographical_1500_S","2020",FALSE,16.6697073598568,0.677824852401059,1.76794084160877,4.23855573029031,11.0552390613458,1.76794084160877,2.14312856158526,0.982288218703416,8.70581058412553,-1.05928620805572,-10.8476775048853,1500,19.12480631272
"geographical","2026-06-16_geographical_1","32UQU","32UQU_geographical_1500_S","2020",FALSE,11.6679740790207,2.23554444118952,2.36107165010014,23.7006214414079,25.0314260562354,2.36107165010014,3.51783064650762,0.990959989029957,10.9354592299199,2.38471756280014,27.8890142590804,1500,19.2321317712466
"geographical","2026-06-16_geographical_1","33NTG","33NTG_geographical_1500_S","2020",FALSE,17.2367033485525,-5.04328907613243,5.07360751288219,-22.6359550757511,22.7720342815778,5.07360751288219,6.19380982284824,0.990285685721103,12.7247720319047,-3.00654977481267,-19.1118700116404,1500,7.91451201836268
"geographical","2026-06-16_geographical_1","34UFD","34UFD_geographical_1500_S","2020",FALSE,7.75294946037601,3.94670952345244,3.97422279275651,103.690507925321,104.413354350139,3.97422279275651,5.81666552257663,0.936742059982253,7.20393146603853,3.90519888427371,118.384827732366,1500,11.6661865552266
"geographical","2026-06-16_geographical_1","35VML","35VML_geographical_1500_S","2020",FALSE,9.16274579604423,6.48307755969412,6.50565504077877,241.935828911585,242.778376536638,6.50565504077877,8.04455092462442,0.716294196563732,5.90684424450394,4.06230571091022,220.234255718997,1500,7.7705802599589
"geographical","2026-06-16_geographical_1","49NHC","49NHC_geographical_1500_S","2020",FALSE,32.9957955814499,-7.10790600074144,7.11228039114627,-17.7238153096018,17.734723006977,7.11228039114627,7.30817464956156,0.969694644447515,5.643010869296,-0.822099380647678,-12.7159375302972,1500,5.93766386111577
"geographical","2026-06-16_geographical_1","49UCP","49UCP_geographical_1500_S","2020",FALSE,2.77964069743016,0.323566416837756,0.465140091034959,13.1741299273617,18.9383560061859,0.465140091034959,0.970613244679489,0.986877486230148,4.45219938881658,0.62461942154097,16.3189123906289,1500,7.73792673746745
"geographical","2026-06-16_geographical_1","55HEV","55HEV_geographical_1500_S","2020",FALSE,4.48625669785874,-0.96740435664803,1.79454297505979,-17.7386226789542,32.9052898066854,1.79454297505979,2.90791167315309,0.938779122295481,3.54980825652789,-2.23714348136333,-38.6584091710181,1500,9.78294354279836
"geographical","2026-06-16_geographical_1","10TES","10TES_geographical_2000_S","2020",FALSE,26.569879196012,4.91633639016816,4.98612269571514,22.7045358547117,23.0268217096072,4.98612269571514,5.53530354974769,0.982198241417691,10.1838218613262,1.85748775209612,22.3085901637915,2000,22.9310303966204
"geographical","2026-06-16_geographical_1","17SNB","17SNB_geographical_2000_S","2020",FALSE,19.374045435912,4.63048291130018,4.90862148378047,31.4068116411512,33.2933202242428,4.90862148378047,5.80704224296407,0.881093301698061,7.0223765100989,1.9530996586768,38.5281710966111,2000,4.0654191493988
"geographical","2026-06-16_geographical_1","20MMD","20MMD_geographical_2000_S","2020",FALSE,27.1496270755828,-3.99613454082191,4.02624714156009,-12.830428069279,12.9271108895903,4.02624714156009,4.48866686805247,0.928796784310314,5.51330703118192,0.325620392934586,6.2767937934778,2000,4.14983696142832
"geographical","2026-06-16_geographical_1","32TMT","32TMT_geographical_2000_S","2020",FALSE,17.160593142032,1.16871063457628,2.00289613726821,7.30814920652025,12.524455056085,2.00289613726821,2.42902995835632,0.978200294502452,8.90252504560731,-0.862571746573941,-8.83321245995829,2000,19.1058722813924
"geographical","2026-06-16_geographical_1","32UQU","32UQU_geographical_2000_S","2020",FALSE,12.0337604101809,2.60133077234977,2.73750999746227,27.5785865596757,29.0223208926234,2.73750999746227,4.09062710066358,0.987526378979554,11.2995447905285,2.74880312340877,32.1469555556657,2000,19.2934807062149
"geographical","2026-06-16_geographical_1","33NTG","33NTG_geographical_2000_S","2020",FALSE,15.2397110958957,-7.04028132878922,7.0916866102411,-31.5991190418404,31.8298430047217,7.0916866102411,8.67057955404706,0.985568004595528,11.2005876214707,-4.53073418524668,-28.8007215217733,2000,7.72972792784373
"geographical","2026-06-16_geographical_1","34UFD","34UFD_geographical_2000_S","2020",FALSE,8.3474683412379,4.54122840431434,4.57044026321643,119.310092888806,120.077565759308,4.57044026321643,6.61036391571814,0.924448901540639,7.68545931313852,4.3867267313737,132.982187026109,2000,11.4382114013036
"geographical","2026-06-16_geographical_1","35VML","35VML_geographical_2000_S","2020",FALSE,12.9291431692427,10.2494749328925,10.2667069150077,382.490443923498,383.133507937221,10.2667069150077,12.433745891812,0.596975188583227,7.98274937223463,6.13821083864091,332.777587827445,2000,7.95904668569565
"geographical","2026-06-16_geographical_1","49NHC","49NHC_geographical_2000_S","2020",FALSE,30.2054959280384,-9.89820565415294,9.90272304716661,-24.6815263021715,24.6927905816157,9.90272304716661,10.1368195883044,0.948372846552971,5.3722205863623,-1.09288966358138,-16.9044242299023,2000,5.92087538639704
"geographical","2026-06-16_geographical_1","49UCP","49UCP_geographical_2000_S","2020",FALSE,2.94412582280061,0.488051542208207,0.66354395004786,19.8712044690476,27.0164447097998,0.66354395004786,1.38322726143884,0.980913646757884,4.81340035334694,0.985820386071327,25.755709730423,2000,7.9886705438296
"geographical","2026-06-16_geographical_1","55HEV","55HEV_geographical_2000_S","2020",FALSE,4.55594518769091,-0.897715866815854,2.25677585946128,-16.46079317808,41.3809335949901,2.25677585946128,3.45820238403256,0.889453187979617,3.10801673272545,-2.67893500516577,-46.2926792291166,2000,10.0386556386948
"geographical","2026-06-16_geographical_1","10TES","10TES_geographical_3000_S","2020",FALSE,27.8229657970819,6.16942299123805,6.27078707550317,28.4915177463387,28.9596355281447,6.27078707550317,6.96539615888466,0.968031144764872,10.5285822128177,2.20224810358757,26.4491921017953,3000,22.7223593155543
"geographical","2026-06-16_geographical_1","17SNB","17SNB_geographical_3000_S","2020",FALSE,20.6552469807144,5.91168445610259,6.13860544570226,40.0967164227375,41.6358355414773,6.13860544570226,7.04086853917995,0.823817985424476,6.69976470141085,1.63048784998876,32.1641113274639,3000,4.00975448290507
"geographical","2026-06-16_geographical_1","20MMD","20MMD_geographical_3000_S","2020",FALSE,18.633629588193,-12.5121320282118,12.5391876088349,-40.1728240982283,40.2596917142986,12.5391876088349,13.1395940208305,0.761160769836246,6.13391742854041,0.946230790293072,18.2399373030125,3000,4.32457294066747
"geographical","2026-06-16_geographical_1","32TMT","32TMT_geographical_3000_S","2020",FALSE,19.0824726470836,3.0905901396278,3.22953050437367,19.3259932855741,20.194811354248,3.22953050437367,3.78739972228628,0.975405215684249,9.92462092883956,0.159524136658312,1.6336155191625,3000,18.9097728649775
"geographical","2026-06-16_geographical_1","32UQU","32UQU_geographical_3000_S","2020",FALSE,13.1083880620214,3.67595842419026,3.77118734488233,38.9714905420221,39.9810811178175,3.77118734488233,5.49665535656114,0.981812877695126,12.1455915685478,3.59484990142807,42.0413812201975,3000,19.0581491033236
"geographical","2026-06-16_geographical_1","33NTG","33NTG_geographical_3000_S","2020",FALSE,11.7284631015224,-10.5515293231625,10.7181782263445,-47.3587653085198,48.1067408913002,10.7181782263445,13.1528239387307,0.981705423598426,8.18473940706508,-7.54658239965231,-47.9716993420722,3000,8.00342086156209
"geographical","2026-06-16_geographical_1","34UFD","34UFD_geographical_3000_S","2020",FALSE,9.39092110204442,5.58468116512086,5.60356426899871,146.724359411633,147.220468542712,5.60356426899871,7.86467218197562,0.909068582297547,8.36304622106326,5.06431363929844,153.523012665338,3000,11.7224714954694
"geographical","2026-06-16_geographical_1","35VML","35VML_geographical_3000_S","2020",FALSE,15.54048406767,12.8608158313199,12.8732140180104,479.940600737842,480.403276920004,12.8732140180104,15.2081988559084,0.543864060695791,8.97141348812115,7.12687495452743,386.377124940953,3000,7.83960456053416
"geographical","2026-06-16_geographical_1","49NHC","49NHC_geographical_3000_S","2020",FALSE,24.8787542141109,-15.2249473680804,15.2297468299722,-37.9639453901216,37.9759130183014,15.2297468299722,15.5606259998778,0.874817461792738,4.93164745418891,-1.53346279575477,-23.7190509747012,3000,5.97597851355871
"geographical","2026-06-16_geographical_1","49UCP","49UCP_geographical_3000_S","2020",FALSE,3.24857124782678,0.792496967234379,1.1153229164058,32.2668159304705,45.4107974347089,1.1153229164058,2.50029681817704,0.961816953444526,5.80887127105377,1.98129130377816,51.7635508785567,3000,7.79381509621938
"geographical","2026-06-16_geographical_1","55HEV","55HEV_geographical_3000_S","2020",FALSE,4.7683748437969,-0.685286210709863,3.16896171315401,-12.5656179190593,58.1070528857905,3.16896171315401,4.50307594045172,0.700978543838225,2.39078801668311,-3.39616372120812,-58.6865741245267,3000,9.7845094760259
